run,profile,profile_label,seed,initialStateHash,status,completed,failed_stage,failure_reason,maxBattles,maxTurnsPerBattle,maxBossLosses,totalBattles,normalBattles,bossBattles,totalTurns,wins,losses,kos,guardTurns,maxGuardStreak,maxBattleTurns,guardLoopBattles,battles50Plus,battles100Plus,stalledBattles,timerOrTurnCaps,scoutAttempts,scoutSuccesses,scoutCharmPurchases,scoutCharmGold,scoutCharmConsumed,scoutCharmWasted,zeroRewardScoutWins,scoutEncountersByStage,scoutSuccessesByStage,fusions,fusionLevelDebt,levelRecoveryBattles,equips,trainingBooks,trainingGold,freeHeals,freeHealPoints,questClaims,questGold,rankClaims,rankGold,battleGold,defeatGoldLost,firstBRankBattle,firstARankBattle,firstSRankBattle,minGold,actions,finalGold,finalHighestLevel,finalPlayerRank,finalOwned,finalDexDiscovered,finalDexScouted,finalParty,finalPartyData,bossesCleared,goldInflow,goldSink,goldSinkRate,charmWasteRate,sourceRandomCalls,scenario
42,collector,収集・配合,4056034609,f497749af197e5c702bca348ad9e4160953f34433bacabedd76e5e6d77692d5e,completed,1,,,400,200,40,69,37,32,416,48,21,84,12,1,59,0,1,0,0,0,48,14,32,1600,33,21,11,[object Object],[object Object],0,0,0,11,59,3540,69,5511,30,11830,4,750,4384,8969,46,,,80,[object Object],2935,20,5,15,24,15,ルーメンオウル Lv19 / ルミネル Lv20 / シンダーホーン Lv19,"[object Object],[object Object],[object Object]",5,17044,14109,0.8277986388171791,0.6363636363636364,2186,finalist
43,rush,速攻,3383715102,632d4a543f185e0f903d4066d70784b17044169a8b730e9c9dd6dfcc26131abb,stuck,0,tower,boss_retry_cap,400,200,40,129,71,58,526,74,55,204,0,0,10,0,0,0,0,0,2,2,0,0,1,1,2,[object Object],[object Object],0,0,0,3,211,12660,129,12624,23,6400,5,1100,8482,3157,,,,80,[object Object],245,27,6,3,22,3,リーフリン Lv25 / つぼみラビ Lv26 / ぷるミン Lv27,"[object Object],[object Object],[object Object]",4,16062,15817,0.9847466068982692,1,3252,finalist
44,balanced,バランス,3674139432,d2b52e09742eea5fd4fddea5dc718bd20e22ef4294ef67da2454c02eca10e87a,completed,1,,,400,200,40,139,89,50,565,96,43,144,27,1,18,0,0,0,0,0,22,6,0,0,1,1,4,[object Object],[object Object],0,0,0,7,221,13260,139,9608,28,9080,5,1100,11933,7509,,,,80,[object Object],1424,29,6,7,23,7,ギアビット Lv28 / トゲホッグ Lv29 / アワマリン Lv29,"[object Object],[object Object],[object Object]",5,22193,20769,0.9358356238453567,1,3552,finalist
45,collector,収集・配合,3082657022,fa14a7f85341f6c9be8d1cefbc38d7b1eb5aeb297f00691423f801f9b044c40e,completed,1,,,400,200,40,88,54,34,440,55,33,104,14,1,18,0,0,0,0,0,52,10,42,2100,43,28,8,[object Object],[object Object],0,0,0,10,58,3480,88,5357,28,8780,4,750,5374,8176,,,,80,[object Object],1228,20,5,11,20,11,クリスタゴン Lv20 / グルーモス Lv19 / シンドレイク Lv20,"[object Object],[object Object],[object Object]",5,14984,13756,0.9180459156433529,0.6511627906976745,2455,finalist
46,rush,速攻,1058439054,a223fcba32def16d0427d535b9889737b3383419f4742bdca1796a03f8d3bad0,stuck,0,tower,boss_retry_cap,400,200,40,119,71,48,468,64,55,210,0,0,7,0,0,0,0,0,2,2,0,0,1,1,2,[object Object],[object Object],0,0,0,3,185,11100,119,10539,23,6400,4,750,7613,3457,,,,80,[object Object],286,25,5,3,21,3,プフバット Lv23 / つぼみラビ Lv25 / ぷるミン Lv25,"[object Object],[object Object],[object Object]",4,14843,14557,0.9807316580206158,1,2947,finalist
47,balanced,バランス,442031748,98755284990a3491c73188ed3c57dbc196261a4d6238c6864ca8bd44b9c02645,completed,1,,,400,200,40,52,31,21,214,38,14,39,7,1,22,0,0,0,0,0,17,7,0,0,1,1,5,[object Object],[object Object],0,0,0,6,96,5760,52,1719,26,7280,4,750,3789,4721,,,,80,[object Object],1418,21,5,8,20,8,ルーメンオウル Lv21 / シンダーホーン Lv20 / つぼみラビ Lv20,"[object Object],[object Object],[object Object]",5,11899,10481,0.8808303218757879,1,1301,finalist
48,collector,収集・配合,3931418186,27d9d600d37a418214578b915ed78adcdd67097cd14c63888e28a6222ea4629e,completed,1,,,400,200,40,119,78,41,481,78,41,93,16,1,18,0,0,0,0,0,58,5,60,3000,61,40,3,[object Object],[object Object],0,0,0,5,86,5160,119,5499,28,9080,5,1100,9480,9882,,,,80,[object Object],1698,26,6,6,18,6,オアロード Lv24 / ギアビット Lv26,"[object Object],[object Object]",5,19740,18042,0.9139817629179331,0.6557377049180327,2974,finalist
49,rush,速攻,2837356501,581a1981c15747bb02200a6d1d010d0f08d9997eed0e440e0ec24c120f8a8a11,stuck,0,tower,boss_retry_cap,400,200,40,108,61,47,409,63,45,147,0,0,8,0,0,0,0,0,2,2,0,0,1,1,2,[object Object],[object Object],0,0,0,3,191,11460,108,6357,23,6400,4,750,7688,3158,,,,80,[object Object],300,26,5,3,19,3,ペブロン Lv25 / リーフリン Lv26 / ぷるミン Lv26,"[object Object],[object Object],[object Object]",4,14918,14618,0.9798900656924521,1,2601,finalist
50,balanced,バランス,1676961687,83ef251c830c8d88689183ee4f8c8c269263f24e5f53429693db36d6f6fd1bf7,completed,1,,,400,200,40,82,52,30,347,58,24,55,11,1,17,0,0,0,0,0,26,6,0,0,1,1,4,[object Object],[object Object],0,0,0,6,129,7740,82,2777,29,11280,5,1100,6759,7402,,,,80,[object Object],4077,25,6,7,20,7,オアロード Lv24 / ルミネル Lv25,"[object Object],[object Object]",5,19219,15142,0.7878661740985483,1,2134,finalist
51,collector,収集・配合,905685952,b9cd1bd0d9a86e619ebc12ff9f32bf63968aa8199d3255e3ea2212e2e1d02987,completed,1,,,400,200,40,117,73,44,762,72,45,152,10,1,63,0,1,0,0,0,35,11,56,2800,57,39,10,[object Object],[object Object],0,0,0,10,63,3780,117,5518,28,8780,5,1100,6961,8947,,,,80,[object Object],1394,21,6,12,22,12,ルーメンオウル Lv21 / クリスタゴン Lv21 / ルミネル Lv21,"[object Object],[object Object],[object Object]",5,16921,15527,0.9176171621062585,0.6842105263157895,3877,finalist
52,rush,速攻,1311450064,2ce797df5a7a7d16e594f037469aac59fc3a7239bffe70b14c2ff6844145e4fb,stuck,0,tower,boss_retry_cap,400,200,40,112,64,48,415,64,48,154,0,0,8,0,0,0,0,0,2,2,0,0,1,1,2,[object Object],[object Object],0,0,0,3,190,11400,112,5782,23,6400,4,750,7604,3149,,,,80,[object Object],285,26,5,3,20,3,トゲホッグ Lv25 / リーフリン Lv26 / ぷるミン Lv26,"[object Object],[object Object],[object Object]",4,14834,14549,0.9807873803424565,1,2679,finalist
53,balanced,バランス,1763675962,306a3d025c1296aa94b053dcebf1ad8f388a98ac13cf44da7a1ff891857cd6a9,completed,1,,,400,200,40,56,34,22,231,43,13,45,10,1,21,0,0,0,0,0,19,8,0,0,1,1,6,[object Object],[object Object],0,0,0,8,129,7740,56,3168,27,8180,4,750,4958,4807,,,,80,[object Object],1421,22,5,9,21,9,クラッグベア Lv21 / シンダーホーン Lv22 / ドリモール Lv21,"[object Object],[object Object],[object Object]",5,13968,12547,0.8982674684994273,1,1447,finalist
54,collector,収集・配合,3858418567,057e61361c42df37cc17330baf1beecd0607a32607231da0035bc8c03e48d2e5,completed,1,,,400,200,40,99,62,37,496,66,33,108,10,1,45,0,0,0,0,0,33,11,50,2500,51,39,9,[object Object],[object Object],0,0,0,9,69,4140,99,4402,28,8780,5,1100,6931,8827,,,,80,[object Object],1424,22,6,12,23,12,ルーメンオウル Lv21 / グルーモス Lv21 / シンドレイク Lv22,"[object Object],[object Object],[object Object]",5,16891,15467,0.9156947486827305,0.7647058823529411,2815,finalist
55,rush,速攻,518982581,b1cef775b8306eb8f4dd52fb0147a00eb6b4f1a94adc079d3b754b9bd26505e7,stuck,0,tower,boss_retry_cap,400,200,40,130,77,53,540,69,61,216,0,0,9,0,0,0,0,0,4,2,0,0,1,1,2,[object Object],[object Object],0,0,0,3,188,11280,130,9399,23,6400,4,750,8029,3695,,,,80,[object Object],284,26,5,3,20,3,プフバット Lv24 / リーフリン Lv25 / ぷるミン Lv26,"[object Object],[object Object],[object Object]",4,15259,14975,0.9813880332918278,1,3300,finalist
56,balanced,バランス,1808941713,87f4f9e91ea6478a9abf54cfcda8a0e87cb4baa19d654e2481536db166f73841,completed,1,,,400,200,40,64,39,25,288,46,18,70,5,1,13,0,0,0,0,0,30,7,0,0,1,1,6,[object Object],[object Object],0,0,0,7,125,7500,64,3840,27,8180,4,750,4964,5031,,,,80,[object Object],1443,22,5,8,20,8,シンダーホーン Lv21 / ルミネル Lv21 / ドリモール Lv22,"[object Object],[object Object],[object Object]",5,13974,12531,0.8967367969085445,1,1727,finalist
57,collector,収集・配合,3870860371,916902d40c0dbe66dc35b2ee6c4218364a0481ffcbbcb72ca5abd157248c6fb2,completed,1,,,400,200,40,88,53,35,460,60,28,100,8,1,20,0,0,0,0,0,31,11,44,2200,45,34,9,[object Object],[object Object],0,0,0,11,79,4740,88,5143,28,8780,4,750,5750,7221,,,,80,[object Object],1199,21,5,12,22,12,グルーモス Lv20 / クリスタゴン Lv20 / ルミネル Lv21,"[object Object],[object Object],[object Object]",5,15360,14161,0.9219401041666667,0.7555555555555555,2617,finalist
58,rush,速攻,3332124033,da9ec2b97839a96430738afe92d9dde567d4fc404385ded17819476446688f2f,stuck,0,tower,boss_retry_cap,400,200,40,116,67,49,480,65,51,182,0,0,7,0,0,0,0,0,5,2,0,0,1,1,2,[object Object],[object Object],0,0,0,3,187,11220,116,9643,23,6400,4,750,7575,3303,,,,80,[object Object],282,26,5,3,22,3,アクアン Lv22 / リーフリン Lv26 / ぷるミン Lv26,"[object Object],[object Object],[object Object]",4,14805,14523,0.9809523809523809,1,2942,finalist
59,balanced,バランス,4210056690,3a287bb9bc69bd2b4846a3a58a9254b51fb98557f9bce1634c10bcec496b10d3,completed,1,,,400,200,40,88,55,33,337,59,29,104,10,1,13,0,0,0,0,0,18,5,0,0,1,1,5,[object Object],[object Object],0,0,0,6,125,7500,88,5140,26,7940,4,750,6411,5300,,,,80,[object Object],2381,23,5,6,20,6,ルーメンオウル Lv21 / リーファウル Lv23 / アッシュインプ Lv23,"[object Object],[object Object],[object Object]",5,15181,12800,0.8431592121731111,1,2182,finalist
60,collector,収集・配合,1131692003,4271f6e92129c96e3be8bbbbf880eb51c4481a49c6720cd6ecbb429da9b09dab,completed,1,,,400,200,40,102,64,38,505,69,33,112,13,1,22,0,0,0,0,0,28,10,51,2550,52,42,8,[object Object],[object Object],0,0,0,10,82,4920,102,5327,28,8780,5,1100,7279,8383,,,,80,[object Object],1386,24,6,11,22,11,グルーモス Lv24 / ルーメンオウル Lv22 / リーファウル Lv23,"[object Object],[object Object],[object Object]",5,17239,15853,0.9196009049248797,0.8076923076923077,2912,finalist
61,rush,速攻,2920474642,b68c477eb9f9bd52ea260ce36a61d64eb89075fb235f9b02b09a203e67f1b18b,stuck,0,tower,boss_retry_cap,400,200,40,118,67,51,441,67,51,155,0,0,11,0,0,0,0,0,2,2,0,0,1,1,2,[object Object],[object Object],0,0,0,3,187,11220,118,7064,23,6400,4,750,7645,3416,,,,80,[object Object],239,26,5,3,21,3,アクアン Lv24 / トゲホッグ Lv26 / ぷるミン Lv26,"[object Object],[object Object],[object Object]",4,14875,14636,0.9839327731092437,1,2842,finalist
62,balanced,バランス,2736602671,9e655b8285ed3bb2a03ae0bb84a7f67785cf7be46ea186fae04cfdc2d5a2e326,completed,1,,,400,200,40,95,60,35,443,66,29,99,14,1,20,0,0,0,0,0,25,6,0,0,1,1,5,[object Object],[object Object],0,0,0,7,156,9360,95,4767,27,8180,5,1100,7159,5416,,,,80,[object Object],1743,24,6,7,23,7,ルミネル Lv22 / シンドレイク Lv23 / アクアン Lv24,"[object Object],[object Object],[object Object]",5,16519,14776,0.8944851383255645,1,2594,finalist
63,collector,収集・配合,1920901432,3c590a0dc1c3e2da40be68020a998a230d8033af65b23d94eb5bd5239b6d9d41,completed,1,,,400,200,40,84,49,35,649,56,28,99,11,1,71,0,2,0,0,0,33,12,41,2050,42,29,10,[object Object],[object Object],0,0,0,10,65,3900,84,5601,29,10980,4,750,6053,9551,,,,80,[object Object],2362,23,5,13,21,13,グルーモス Lv23 / ルーメンオウル Lv22 / ルミネル Lv23,"[object Object],[object Object],[object Object]",5,17863,15501,0.8677713709903152,0.6904761904761905,3111,finalist
64,rush,速攻,3221806404,acc659df1d70629639154d8375bb0ff00db1dfff760f7c09d1e85bd3be064b67,stuck,0,tower,boss_retry_cap,400,200,40,113,65,48,423,64,49,159,0,0,7,0,0,0,0,0,2,2,0,0,1,1,2,[object Object],[object Object],0,0,0,3,181,10860,113,6922,23,6400,4,750,7653,3686,,,,80,[object Object],337,26,5,3,18,3,トゲホッグ Lv25 / プフバット Lv26 / ぷるミン Lv26,"[object Object],[object Object],[object Object]",4,14883,14546,0.9773567157159175,1,2715,finalist
65,balanced,バランス,3451418017,aea7e2be46af9bad58870e573de1ae71af1d240afc9fd2fd812c3ef743522a11,completed,1,,,400,200,40,85,53,32,321,59,26,55,10,1,23,0,0,0,0,0,15,5,0,0,1,1,3,[object Object],[object Object],1,5,0,5,132,7920,85,2861,28,8330,4,750,6461,5319,,,,80,[object Object],2382,23,5,5,20,7,オアロード Lv22 / ルミネル Lv23,"[object Object],[object Object]",5,15621,13239,0.8475129633186096,1,2062,finalist
66,collector,収集・配合,1779158152,d7992d178ce9259a736c9be2b2b24c3ea875bd58367c054fc5c5852bc8994381,completed,1,,,400,200,40,72,41,31,401,50,22,78,8,1,39,0,0,0,0,0,38,12,36,1800,37,26,10,[object Object],[object Object],0,0,0,10,70,4200,72,3844,29,10980,4,750,4834,8282,,,,80,[object Object],2362,21,5,13,22,13,ルーメンオウル Lv21 / シンダーホーン Lv21 / グルーモス Lv20,"[object Object],[object Object],[object Object]",5,16644,14282,0.8580869983177121,0.7027027027027027,2212,finalist
67,rush,速攻,3158968418,7b672db78f9dadc9174d4d178fdd90eee230d0fe1d0d5f6cb3b41abcf619163c,stuck,0,tower,boss_retry_cap,400,200,40,112,63,49,449,65,47,162,0,0,8,0,0,0,0,0,3,2,0,0,1,1,2,[object Object],[object Object],0,0,0,3,197,11820,112,8824,23,6400,4,750,7724,2827,,,,80,[object Object],307,26,5,3,20,3,ペブロン Lv24 / リーフリン Lv26 / ぷるミン Lv26,"[object Object],[object Object],[object Object]",4,14954,14647,0.9794703758191788,1,2802,finalist
68,balanced,バランス,3337549637,b64a969f3ff3db724558941d24bab75d064bc8d77412bfef9597414f2af61d0b,completed,1,,,400,200,40,96,60,36,288,68,28,61,9,1,11,0,0,0,0,0,16,7,0,0,1,1,5,[object Object],[object Object],0,0,0,6,164,9840,96,4519,28,9080,5,1100,7837,5849,,,,80,[object Object],2408,25,6,8,22,8,グルーモス Lv25 / オアロード Lv25,"[object Object],[object Object]",5,18097,15689,0.8669392717024921,1,2119,finalist
69,collector,収集・配合,134606351,9e51612d226d17e0cea13a3a6cbec35ab8c9395332845fbd2f97113d57341fa3,completed,1,,,400,200,40,71,41,30,292,49,22,82,11,1,10,0,0,0,0,0,48,8,36,1800,37,24,6,[object Object],[object Object],0,0,0,8,75,4500,71,4516,27,8180,4,750,5058,6459,,,,80,[object Object],1309,22,5,9,21,9,シンダーホーン Lv19 / シンドレイク Lv19 / ドリモール Lv22,"[object Object],[object Object],[object Object]",5,14068,12759,0.9069519476826841,0.6486486486486487,1814,finalist
70,rush,速攻,2178539322,249db9587cdd19dd71af0170d60281df2ae044106297e57835806f5d98f5d82c,completed,1,,,400,200,40,109,60,49,342,65,44,137,0,0,6,0,0,0,0,0,5,2,0,0,1,1,2,[object Object],[object Object],0,0,0,3,191,11460,109,5109,24,7200,4,750,7603,2672,,,,80,[object Object],1501,26,5,3,22,3,シンドレイク Lv24 / プフバット Lv26 / ぷるミン Lv26,"[object Object],[object Object],[object Object]",5,15633,14132,0.9039851595982856,1,2397,finalist
71,balanced,バランス,92299607,dd6fc433ea47abe080fbd9b55c522f90ac5ec368b222d78b2417da3f52720753,completed,1,,,400,200,40,51,30,21,205,40,11,39,6,1,11,0,0,0,0,0,18,9,0,0,1,1,6,[object Object],[object Object],0,0,0,8,111,6660,51,3591,28,10380,4,750,4263,4991,31,,,80,[object Object],3822,22,5,10,20,10,ルーメンオウル Lv22 / シンダーホーン Lv21 / トゲホッグ Lv20,"[object Object],[object Object],[object Object]",5,15473,11651,0.7529890777483358,1,1313,finalist
72,collector,収集・配合,2724232775,ef7817f52be0762cb97b03cdfbbbf12a9575ec6361a6afbaf0dd8d972b6cb504,completed,1,,,400,200,40,119,79,40,739,88,31,101,18,1,27,0,0,0,0,0,25,11,65,3250,66,59,8,[object Object],[object Object],0,0,0,10,122,7320,119,7236,29,9680,5,1100,9437,8035,52,,,80,[object Object],1692,25,6,12,24,12,グルーモス Lv24 / ルミネル Lv24 / シンドレイク Lv25,"[object Object],[object Object],[object Object]",5,20297,18605,0.9166379267872099,0.8939393939393939,3937,finalist
73,rush,速攻,2405307231,f5fcbe2afa172b10580bee6eb6ccb0ef17aca708af12a072bdf29416289b3585,completed,1,,,400,200,40,74,43,31,219,47,27,85,0,0,7,0,0,0,0,0,3,2,0,0,1,1,2,[object Object],[object Object],0,0,0,3,146,8760,74,3097,23,6300,4,750,5158,1968,,,,80,[object Object],1560,23,5,3,20,3,グルーモス Lv21 / プフバット Lv23 / ぷるミン Lv23,"[object Object],[object Object],[object Object]",5,12288,10728,0.873046875,1,1588,finalist
74,balanced,バランス,3288605387,bff88fe5b407d9f67854b5ed0f9b86f4a602fe638a79b1b1de20b6fdb6dbea92,completed,1,,,400,200,40,62,38,24,241,47,15,34,10,1,18,0,0,0,0,0,19,6,0,0,1,1,4,[object Object],[object Object],0,0,0,6,143,8580,62,2039,27,8180,4,750,4724,3724,,,,80,[object Object],1430,22,5,7,23,7,ルーメンオウル Lv22 / オアロード Lv22,"[object Object],[object Object]",5,13734,12304,0.8958788408329693,1,1518,finalist
75,collector,収集・配合,2331784688,9e5ac6d65d3bd9a17660e495660590705d031afb06d023720e93949ac4646647,completed,1,,,400,200,40,70,39,31,357,45,25,93,10,1,21,0,0,0,0,0,34,10,34,1700,35,20,8,[object Object],[object Object],0,0,0,9,49,2940,70,3715,29,10980,4,750,4188,8893,,,,80,[object Object],2465,19,5,11,23,11,クラッグベア Lv18 / シンダーホーン Lv18 / クリスタゴン Lv19,"[object Object],[object Object],[object Object]",5,15998,13533,0.8459182397799725,0.5714285714285714,2017,finalist
76,rush,速攻,2542353470,bcca67bc97f87f3588f56f2c5716607f88b2932757732be3108236c68c50989a,stuck,0,tower,boss_retry_cap,400,200,40,128,76,52,478,68,60,188,0,0,8,0,0,0,0,0,2,2,0,0,1,1,2,[object Object],[object Object],0,0,0,3,188,11280,128,6676,23,6400,4,750,7793,3503,,,,80,[object Object],240,26,5,3,22,3,プフバット Lv25 / ペブロン Lv25 / ぷるミン Lv26,"[object Object],[object Object],[object Object]",4,15023,14783,0.9840244957731479,1,3044,finalist
77,balanced,バランス,847673953,264ce1025e3900854ce59be2bb3e8b334c922d314c86ba2061c2018e2fadc2d4,completed,1,,,400,200,40,80,50,30,329,53,27,97,18,1,16,0,0,0,0,0,22,6,0,0,1,1,6,[object Object],[object Object],0,0,0,7,110,6600,80,3030,27,8180,4,750,5672,5708,,,,80,[object Object],2374,23,5,7,22,7,クリスタゴン Lv21 / リーファウル Lv22 / ドリモール Lv23,"[object Object],[object Object],[object Object]",5,14682,12308,0.8383054079825637,1,2045,finalist
78,collector,収集・配合,3017046950,9f42a0ae4496d5be541db7fcf81d9a47544fb5484c63b25e9cba5cbdd3fc9628,completed,1,,,400,200,40,76,43,33,355,55,21,70,10,1,24,0,0,0,0,0,45,11,38,1900,39,27,9,[object Object],[object Object],0,0,0,11,94,5640,76,3916,30,15780,5,1100,5947,11342,,,,80,[object Object],4025,24,6,12,21,12,シンダーホーン Lv23 / ルミネル Lv24 / ギアビット Lv23,"[object Object],[object Object],[object Object]",5,22907,18882,0.8242895184877985,0.6923076923076923,2107,finalist
79,rush,速攻,2636299042,895418592de6ce9a23e4616adf254c2e04127ffffff5afe3129043dfc8532c05,stuck,0,tower,boss_retry_cap,400,200,40,108,61,47,389,63,45,147,0,0,9,0,0,0,0,0,2,2,0,0,1,1,2,[object Object],[object Object],0,0,0,3,189,11340,108,6327,23,6400,4,750,7573,3146,,,,80,[object Object],317,26,5,3,21,3,トゲホッグ Lv25 / つぼみラビ Lv26 / ぷるミン Lv26,"[object Object],[object Object],[object Object]",4,14803,14486,0.9785854218739445,1,2559,finalist
80,balanced,バランス,1147308128,100399ca5db59b5ebede08a5626f7eb5c0b07ebb7c032c61eabe56ab532b73cb,completed,1,,,400,200,40,87,54,33,317,62,25,82,12,1,14,0,0,0,0,0,26,6,0,0,1,1,5,[object Object],[object Object],0,0,0,6,149,8940,87,3717,28,9080,5,1100,7021,5990,,,,80,[object Object],2351,25,6,7,21,7,グルーモス Lv25 / ギアビット Lv24 / トゲホッグ Lv25,"[object Object],[object Object],[object Object]",5,17281,14930,0.8639546322550778,1,2084,finalist
81,collector,収集・配合,3957449969,bbdd88b361d1185d279804aea460360546902c875e4e45c6715618bbc1539036,completed,1,,,400,200,40,102,63,39,625,67,35,118,8,1,48,0,0,0,0,0,34,10,52,2600,53,40,8,[object Object],[object Object],0,0,0,8,67,4020,102,4404,28,8780,5,1100,7263,9204,,,,80,[object Object],1399,22,6,11,19,11,ルミネル Lv22 / グルーモス Lv22 / リーファウル Lv22,"[object Object],[object Object],[object Object]",5,17223,15824,0.9187714103234047,0.7547169811320755,3281,finalist
82,rush,速攻,3327731467,90767fcba8308fb50e18c04400b328a589abd0b5361a2affe86b233163843253,stuck,0,tower,boss_retry_cap,400,200,40,106,59,47,358,63,43,137,0,0,9,0,0,0,0,0,2,2,0,0,1,1,2,[object Object],[object Object],0,0,0,3,192,11520,106,5511,23,6400,4,750,7554,2985,,,,80,[object Object],279,26,5,3,19,3,トゲホッグ Lv25 / プフバット Lv26 / ぷるミン Lv26,"[object Object],[object Object],[object Object]",4,14784,14505,0.9811282467532467,1,2423,finalist
83,balanced,バランス,2288906114,f58c06a1fbaa7e118b64379477dcf1145356eda3ebdb38784a3be787eca179cd,completed,1,,,400,200,40,116,74,42,406,80,36,111,14,1,15,0,0,0,0,0,25,7,0,0,1,1,5,[object Object],[object Object],0,0,0,7,194,11640,116,4304,28,9080,5,1100,10009,7166,,,,80,[object Object],1463,28,6,8,19,8,グルーモス Lv28 / ドリモール Lv27 / リーフリン Lv27,"[object Object],[object Object],[object Object]",5,20269,18806,0.9278208101040999,1,2724,finalist
84,collector,収集・配合,394967591,f29d7521c439e813a8d43456a5b9c106628040a70ab18da2adf7a70e76b7c712,completed,1,,,400,200,40,67,39,28,369,43,24,81,11,1,18,0,0,0,0,0,55,10,34,1700,35,19,8,[object Object],[object Object],0,0,0,10,29,1740,67,4312,28,8780,4,750,3946,8063,,,,80,[object Object],2053,19,5,11,20,11,ルーメンオウル Lv19 / クラッグベア Lv17 / シンダーホーン Lv17,"[object Object],[object Object],[object Object]",5,13556,11503,0.8485541457657126,0.5428571428571428,2014,finalist
85,rush,速攻,2499240127,af34220c374c1447fa6496d42fff09fdc53ecff74452112511f5331632586ec5,stuck,0,tower,boss_retry_cap,400,200,40,118,68,50,470,66,52,179,0,0,8,0,0,0,0,0,3,2,0,0,1,1,2,[object Object],[object Object],0,0,0,3,184,11040,118,9168,23,6400,4,750,7827,3730,,,,80,[object Object],287,26,5,3,22,3,トゲホッグ Lv24 / リーフリン Lv26 / ぷるミン Lv26,"[object Object],[object Object],[object Object]",4,15057,14770,0.9809390980939098,1,2938,finalist
